word,type
精神煥發,pos
精神百倍,pos
精神飽滿,pos
精美絕倫,pos
精耕細作,pos
精誠團結,pos
精金良玉,pos
精雕細刻,pos
紫氣東來,pos
累世通好,pos
繁華勝地,pos
繁花似錦,pos
繁榮富強,pos
繁榮昌盛,pos
紅情綠意,pos
紅極一時,pos
紅紅火火,pos
紅裝素裹,pos
纖塵不染,pos
緯武經文,pos
純真無邪,pos
縱橫馳騁,pos
紛紅駭綠,pos
細水長流,pos
細致優雅,pos
細針密縷,pos
細高挑兒,pos
終古不息,pos
終身伴侶,pos
經久不衰,pos
經久耐用,pos
經天緯地,pos
經始大業,pos
經濟效益,pos
經綸濟世,pos
經邦緯國,pos
經驗豐富,pos
結草銜環,pos
繪聲繪影,pos
繪聲繪色,pos
繪影繪聲,pos
絢麗多彩,pos
絕世無雙,pos
絕世超倫,pos
絕代佳人,pos
絕倫逸群,pos
絕對可靠,pos
絕少分甘,pos
絕無僅有,pos
絕無錯誤,pos
絕甘分少,pos
絕長續短,pos
絕長補短,pos
繼往開來,pos
綽有余裕,pos
綽約多姿,pos
綽綽有余,pos
綽綽有裕,pos
繩愆糾謬,pos
繩趨尺步,pos
繩鋸木斷,pos
綰角弟兄,pos
緩急相濟,pos
網開一面,pos
罪人不孥,pos
置之度外,pos
置之腦後,pos
美不勝收,pos
美味可口,pos
美的事物,pos
美的音樂,pos
群威群膽,pos
群情激憤,pos
群策群力,pos
群芳竟艷,pos
翁中捉鱉,pos
翩翩少年,pos
翩若驚鴻,pos
翻然悔悟,pos
翻然改進,pos
老子婆娑,pos
老實巴交,pos
老少無欺,pos
老當益壯,pos
老成之見,pos
老成持重,pos
老成見到,pos
老牛舐犢,pos
老牛舔犢,pos
老馬識途,pos
老驟伏櫪,pos
耳聽八方,pos
耳根清淨,pos
耳熱酒酣,pos
耳目一新,pos
耳聰目明,pos
耳鬢厮磨,pos
聳壑昂霄,pos
耿介不阿,pos
耿耿忠心,pos
聚精會神,pos
聰明伶俐,pos
聰明才智,pos
聰明智慧,pos
聰明絕頂,pos
聰明能干,pos
聰明過人,pos
肅然起敬,pos
肅貪倡廉,pos
肌劈理解,pos
肝膽披瀝,pos
肝膽楚越,pos
肝膽涂地,pos
肝膽照人,pos
肝膽相照,pos
肝膽過人,pos
肝腦涂地,pos
肩勞任怨,pos
肺腑之言,pos
脅不沾席,pos
膽壯心雄,pos
膽壯氣粗,pos
膽大如斗,pos
膽大如牛,pos
膽大心小,pos
膽大心細,pos
膽大心雄,pos
膽大於身,pos
膽大潑天,pos
膽略兼人,pos
膽粗氣壯,pos
背井離鄉,pos
背暗投明,pos
背碑覆局,pos
勝任愉快,pos
勝利果實,pos
勝殘去殺,pos
胡越同舟,pos
胯下之辱,pos
胸中有數,pos
胸中甲兵,pos
胸懷坦白,pos
胸懷坦蕩,pos
胸無城府,pos
胸無宿物,pos
胸有懸鏡,pos
胸有成竹,pos
胸有成算,pos
胸有邱壑,pos
能上能下,pos
能伸能屈,pos
能寫會算,pos
能屈能伸,pos
能工巧匠,pos
能征慣戰,pos
能掐會算,pos
能牙利齒,pos
能者為師,pos
能者多勞,pos
能言善辯,pos
能言巧辯,pos
能言快語,pos
能言快說,pos
能說會道,pos
能近取譬,pos
脂膏不潤,pos
脂膏莫潤,pos
膾炙人口,pos
腳踏實地,pos
脫口成章,pos
脫口而出,pos
脫天漏網,pos
脫胎換骨,pos
脫穎囊錐,pos
脫穎而出,pos
腰纏萬貫,pos
腹中兵甲,pos
腹心相照,pos
腹載五車,pos
腹飽萬言,pos
騰聲飛實,pos
騰焰飛芒,pos
膏場繡澮,pos
膘肥體壯,pos
自信不疑,pos
自出心栽,pos
自出心裁,pos
自出機杼,pos
自力更生,pos
自告奮勇,pos
自圓其說,pos
自始至終,pos
自強不息,pos
自得其樂,pos
自成一家,pos
自我作故,pos
自我陶醉,pos
自拔來歸,pos
自求多福,pos
自由主義,pos
自由體操,pos
自由自在,pos
自知之明,pos
自立自強,pos
自食其力,pos
自鳴得意,pos
至聖至明,pos
至大至剛,pos
至尊至貴,pos
至死不變,pos
至理名言,pos
至高無上,pos
輿死扶傷,pos
舍己為人,pos
舍己為公,pos
舍己從人,pos
舍己救人,pos
舍已救人,pos
舍我其誰,pos
舍死忘生,pos
舍生取義,pos
舍生存義,pos
舍生忘死,pos
舍策追羊,pos
舍身為國,pos
舍身圖報,pos
舍身求法,pos
舐犢情深,pos
舒舒服服,pos
舜日堯年,pos
良工巧匠,pos
良師益友,pos
良朋益友,pos
良種繁育,pos
良辰美景,pos
艱苦卓絕,pos
艱苦奮斗,pos
艱苦朴素,pos
色彩鮮艷,pos
色授魂與,pos
艷紫妖紅,pos
藝高膽大,pos
節儉力行,pos
節用厚生,pos
節用愛人,pos
節用裕民,pos
節節勝利,pos
節衣縮食,pos
芬芳馥郁,pos
花團錦簇,pos
花好月圓,pos
花容月貌,pos
花朝月夕,pos
花花世界,pos
花花綠綠,pos
芳蘭競體,pos
若無其事,pos
苦中作樂,pos
苦口婆心,pos
苦盡甘來,pos
苦心孤詣,pos
英勇無畏,pos
英姿勃勃,pos
英姿煥發,pos
英姿颯爽,pos
英才蓋世,pos
英次颯爽,pos
英雄氣概,pos
茁壯成長,pos
草木知威,pos
草長鶯飛,pos
蕩人心魄,pos
蕩氣回腸,pos
蕩魂攝魄,pos
榮譽軍人,pos
藥到病除,pos
藥石之言,pos
藥籠中物,pos
莫測高深,pos
莫逆之交,pos
獲得勝利,pos
獲益匪淺,pos
鶯儔燕侶,pos
鶯啼燕語,pos
鶯歌燕舞,pos
菩薩低眉,pos
菽水承歡,pos
落英繽紛,pos
落落大方,pos
著作等身,pos
蒲鞭示辱,pos
蒸蒸日上,pos
蓬勃向上,pos
蓬蓬勃勃,pos
蔚成風氣,pos
蕙心紈質,pos
蕙質蘭心,pos
薪火相傳,pos
藏器待時,pos
藏龍臥虎,pos
藕斷絲連,pos
虎頭虎腦,pos
虎背熊腰,pos
虎虎生氣,pos
虎踞龍蟠,pos
虛左以待,pos
虛己受人,pos
虛懷若谷,pos
雖死猶生,pos
蜂目豺聲,pos
蝶粉蜂黃,pos
融冰化雪,pos
螓首妮眉,pos
螽斯衍慶,pos
血性漢子,pos
血氣方剛,pos
血肉相連,pos
行不由徑,pos
行不苟合,pos
行之有效,pos
行雲流水,pos
行俠好義,pos
行者讓路,pos
行若無事,pos
銜華佩實,pos
銜沙填海,pos
銜石填海,pos
衙官屈宋,pos
衡石程書,pos
衡石量書,pos
衣不解帶,pos
衣輕乘肥,pos
衣香鬢影,pos
補偏救弊,pos
表演藝術,pos
表現突出,pos
表示贊成,pos
表裡一致,pos
表裡如一,pos
衰多益寡,pos
衷心感謝,pos
衾影無愧,pos
裊裊婷婷,pos
褎然舉首,pos
褒善貶惡,pos
襟懷坦白,pos
要言不煩,pos
要言妙道,pos
見義勇為,pos
見義當為,pos
見義必為,pos
見義敢為,pos
見兔放鷹,pos
見幾而作,pos
見利思義,pos
見危授命,pos
見危致命,pos
見可而進,pos
見多識廣,pos
見微知萌,pos
見微知著,pos
見德思齊,pos
見怪不怪,pos
見機行事,pos
見溺不救,pos
見獵心喜,pos
見精識精,pos
見素抱朴,pos
見經識經,pos
見縫插針,pos
見賢思齊,pos
觀化聽風,pos
觀隅反三,pos
規言矩步,pos
規賢矩聖,pos
規重矩疊,pos
視下如傷,pos
視人如傷,pos
視人如子,pos
視同拱璧,pos
視如珍寶,pos
視微知著,pos
視死如歸,pos
視死如生,pos
視死如飴,pos
視死猶歸,pos
視死若歸,pos
視死若生,pos
視民如傷,pos
視民如子,pos
視險若夷,pos
覽聞辯見,pos
解囊相助,pos
解民倒懸,pos
解紛排難,pos
解衣推食,pos
解衣盤礡,pos
解衣磅礡,pos
解衣般礡,pos
解除武裝,pos
解黏去縛,pos
觸類旁通,pos
言之鑿鑿,pos
言之成理,pos
言之有物,pos
言之有理,pos
言出法隨,pos
言聽行從,pos
言歸於好,pos
言必有中,pos
言來語去,pos
言猶在耳,pos
言笑自若,pos
言簡意賅,pos
言而不渝,pos
言而有信,pos
言行一致,pos
言論風生,pos
言語流利,pos
言談林藪,pos
言近指遠,pos
誓以皦日,pos
誓同生死,pos
誓死不二,pos
誓死不屈,pos
誓死不渝,pos
誓死不貳,pos
誓海盟山,pos
計出萬全,pos
計斗負才,pos
計日程功,pos
計深慮遠,pos
計行言聽,pos
計過自訟,pos
認認真真,pos
討人喜歡,pos
討惡翦暴,pos
討類知原,pos
讓棗推梨,pos
訓練有素,pos
訓練良好,pos
講信修睦,pos
講文張字,pos
諱樹數馬,pos
論功行賞,pos
論德使能,pos
論議風生,pos
論辯風生,pos
論道經邦,pos
諷德誦功,pos
設備齊全,pos
設身處地,pos
識變從宜,pos
識字知書,pos
識微知著,pos
識微見幾,pos
識微見遠,pos
識才尊賢,pos
識文斷字,pos
識文談字,pos
識時達務,pos
識時達變,pos
識明智審,pos
識涂老馬,pos
識禮知書,pos
識途老馬,pos
詞窮理極,pos
詩情畫意,pos
詩禮之家,pos
誠心敬意,pos
誠心誠意,pos
誠意正心,pos
誅故貰誤,pos
詢於芻蕘,pos
詢謀僉同,pos
語出月脅,pos
語妙天下,pos
語妙絕倫,pos
語簡意賅,pos
語近指遠,pos
語重心沉,pos
語重心長,pos
語重情深,pos
語長心重,pos
誨人不倦,pos
誨人不惓,pos
說一不二,pos
說一是一,pos
讀書君子,pos
調和鼎鼐,pos
諄諄不倦,pos
諄諄告戒,pos
諄諄告誡,pos
諄諄教導,pos
諄諄誥誡,pos
談不容口,pos
談吐不俗,pos
談吐生風,pos
談吐風生,pos
談天論地,pos
談天說地,pos
談玄說妙,pos
談笑而道,pos
談笑自如,pos
談笑風生,pos
談若懸河,pos
談言微中,pos
談議風生,pos
談論風生,pos
談霏玉屑,pos
謀及庶人,pos
諫爭如流,pos
諫鼓謗木,pos
諧趣橫生,pos
謝天謝地,pos
謙尊而光,pos
謙恭下士,pos
謙恭有禮,pos
謙恭虛己,pos
謙虛敬慎,pos
謙虛謹慎,pos
謙讓末遑,pos
謙謙君子,pos
謙躬下士,pos
謹始慮終,pos
謹小慎微,pos
謹終如始,pos
謹終慎始,pos
謹行儉用,pos
謹言慎行,pos
謹身節用,pos
豁人耳目,pos
豁然大悟,pos
豁然開悟,pos
豁然開朗,pos
豁然省悟,pos
豁然貫通,pos
豁然頓悟,pos
豁達大度,pos
豆蔻華華,pos
豪奢放逸,pos
豪情壯志,pos
豪情滿懷,pos
豪放不羈,pos
豪杰蜂起,pos
豪言壯語,pos
豹死留皮,pos
貞不絕俗,pos
負土成墳,pos
負有義務,pos
負氣含靈,pos
負荊請罪,pos
負荊謝罪,pos
負重吞污,pos
負重含汙,pos
負重致遠,pos
貢禹彈冠,pos
財運亨通,pos
責任重大,pos
賢妻良母,pos
賢母良妻,pos
賢良方正,pos
賢賢易色,pos
貨真價實,pos
質優價廉,pos
貧而樂道,pos
貧而無諂,pos
貧賤不移,pos
貧賤之交,pos
貧賤之知,pos
貫斗雙龍,pos
貫朽粟紅,pos
貫朽粟腐,pos
貫朽粟陳,pos
貫穿融會,pos
貫通融會,pos
貴不可言,pos
費盡心血,pos
資源豐富,pos
賞不逾時,pos
賞不遺賤,pos
賞信罰必,pos
賞信罰明,pos
賞功罰罪,pos
賞勞罰罪,pos
賞善罰否,pos
賞善罰惡,pos
賞心樂事,pos
賞心悅目,pos
賞立誅必,pos
賞罰嚴明,pos
賞罰信明,pos
賞罰分明,pos
賞賢使能,pos
賞賢罰暴,pos
賞高罰下,pos
贊不絕口,pos
贊嘆不已,pos
赤心奉國,pos
赤心報國,pos
赤心相待,pos
赤膽忠心,pos
赤誠相待,pos
走召弓雖,pos
赴湯蹈火,pos
起早貪黑,pos
起死回生,pos
趁熱打鐵,pos
超凡入聖,pos
超凡技術,pos
超凡脫俗,pos
超塵拔俗,pos
超然物外,pos
超絕塵寰,pos
超群絕倫,pos
超軼絕塵,pos
超額利潤,pos
趣味盎然,pos
趣味相同,pos
足兵足食,pos
足履實地,pos
足智多謀,pos
足衣足食,pos
足足有余,pos
足踏實地,pos
足蹈手舞,pos
足音空谷,pos
足食豐衣,pos
足食足兵,pos
躍然紙上,pos
躍躍欲試,pos
跌宕不羈,pos
跌宕昭彰,pos
跌宕風流,pos
跌蕩不拘,pos
跌蕩不羈,pos
跌蕩風流,pos
跗萼聯芳,pos
跗萼載韡,pos
跗萼連暉,pos
跛鱉千裡,pos
距躍三百,pos
路無拾遺,pos
路見不平,pos
蹺足抗手,pos
躊躇滿志,pos
踏破鐵鞋,pos
踏踏實實,pos
踔絕之能,pos
踞虎盤龍,pos
踽踽涼涼,pos
蹄閒三尋,pos
蹄間三尋,pos
蹇之匪躬,pos
蹇諤匪躬,pos
蹇蹇匪躬,pos
蹈刃不旋,pos
蹈火探湯,pos
蹈火赴湯,pos
蹈節死義,pos
蹈鋒飲血,pos
身價百倍,pos
身體力行,pos
身做身當,pos
身先士眾,pos
身先士卒,pos
身名兩泰,pos
身名俱泰,pos
身強體壯,pos
身強力壯,pos
身當矢石,pos
身手不凡,pos
身經百戰,pos
身輕如燕,pos
身遠心近,pos
身退功成,pos
躬體力行,pos
躬先士卒,pos
躬冒矢石,pos
躬蹈矢石,pos
躬逢其盛,pos
車馬盈門,pos
軌物范世,pos
軒軒甚得,pos
轉危為安,pos
轉悲為喜,pos
轉日回天,pos
轉海回天,pos
轉災為福,pos
轉禍為福,pos
轉敗為功,pos
轉敗為成,pos
軟玉溫香,pos
軟硬兼施,pos
軟談麗語,pos
轟天烈地,pos
轟天裂地,pos
轟轟烈烈,pos
軼類超群,pos
軼群絕類,pos
輕徭薄稅,pos
輕徭薄賦,pos
輕憐疼惜,pos
輕憐痛惜,pos
輕憐重惜,pos
輕死重義,pos
輕死重氣,pos
輕生重義,pos
輕而易舉,pos
輕裘緩帶,pos
輕財仗義,pos
輕財好義,pos
輕財好士,pos
輕財好施,pos
輕財敬士,pos
輕財貴義,pos
輕財重義,pos
輕財重士,pos
輕身殉義,pos
輕身重義,pos
輕車熟道,pos
輕車簡從,pos
輕輕鬆鬆,pos
載歌載舞,pos
載酒問字,pos
較德焯勤,pos
較緊牙關,pos
較若畫一,pos
輸心服意,pos
輸肝寫膽,pos
輸肝剖膽,pos
輸肝瀝膽,pos
辨如懸河,pos
辨日炎涼,pos
辨物居方,pos
辨若懸河,pos
辯口利舌,pos
辯口利辭,pos
辯才無礙,pos
達官要人,pos
達官貴要,pos
達權通變,pos
遷善去惡,pos
遷善塞違,pos
遷善改過,pos
遷善遠罪,pos
遷善黜惡,pos
過化存神,pos
過目不忘,pos
過目成誦,pos
過門不入,pos
邁古超今,pos
迎刃而解,pos
迎頭痛擊,pos
迎頭趕上,pos
迎門請盜,pos
運掉自如,pos
運斤如風,pos
運斤成風,pos
運用自如,pos
運籌帷幄,pos
近悅遠來,pos
返哺之恩,pos
返璞歸真,pos
返老還童,pos
返邪歸正,pos
進利除害,pos
進可替不,pos
進善懲奸,pos
進善懲惡,pos
進善退惡,pos
進善黜惡,pos
進德修業,pos
進德脩業,pos
進旅退旅,pos
進種善群,pos
進賢任能,pos
進賢興功,pos
進賢屏惡,pos
進賢拔能,pos
進賢用能,pos
進賢達能,pos
進賢進能,pos
進賢退佞,pos
進賢退奸,pos
進賢退愚,pos
進賢黜佞,pos
進賢黜奸,pos
進賢黜惡,pos
進退中度,pos
進退中繩,pos
進退可度,pos
進退履繩,pos
進退應矩,pos
進退有常,pos
進退有度,pos
進退有節,pos
進退裕如,pos
遠垂不朽,pos
遠懷近集,pos
遠愁近慮,pos
遠矚高瞻,pos
遠至邇安,pos
遠慮深謀,pos
遠見卓識,pos
遠謀深算,pos
違世乖俗,pos
違世異俗,pos
違世絕俗,pos
違利赴名,pos
違時絕俗,pos
連戰皆捷,pos
連更徹夜,pos
連更星夜,pos
連枝分葉,pos
連枝同氣,pos
連枝帶葉,pos
連枝並頭,pos
連枝比翼,pos
連根拔起,pos
連珠合璧,pos
連輿並席,pos
連輿接席,pos
連階累任,pos
連鼇跨鯨,pos
迥不猶人,pos
迥然不同,pos
迥然不群,pos
邇安遠至,pos
迫切需要,pos
迷人之處,pos
迷人的美,pos
迷涂知反,pos
迷而知反,pos
迷而知返,pos
迷途知反,pos
迷途知返,pos
追雲逐電,pos
追根究底,pos
追遠慎終,pos
追風掣電,pos
追風攝景,pos
追風躡影,pos
追風躡景,pos
追風逐影,pos
追風逐日,pos
追風逐電,pos
追魂奪命,pos
追魂攝魄,pos
退藏於密,pos
退避三舍,pos
退食從容,pos
退食自公,pos
送往事居,pos
送往視居,pos
送往迎來,pos
送抱推襟,pos
送眼流眉,pos
適得其所,pos
適逢其會,pos
選賢任能,pos
逍遙自在,pos
逍遙自得,pos
逐句逐字,pos
逐字逐句,pos
逐新趣異,pos
逐機應變,pos
逐電追風,pos
逐風追電,pos
逐鹿中原,pos
途途是道,pos
通人達才,pos
通今達古,pos
通俗易懂,pos
通元識微,pos
通力合作,pos
通變達權,pos
通古達變,pos
通天徹地,pos
通天達地,pos
通宵達旦,pos
通幽洞微,pos
通幽洞靈,pos
通憂共患,pos
通情達理,pos
通才練識,pos
通文達理,pos
通文達藝,pos
通時合變,pos
通時達變,pos
通權達變,pos
通權達理,pos
通材達識,pos
通計熟籌,pos
通險暢機,pos
速戰速決,pos
造微入妙,pos
造極登峰,pos
逢人說項,pos
逢凶化吉,pos
逢吉丁辰,pos
逢機立斷,pos
逶迤退食,pos
逷聽遠聞,pos
逸興橫飛,pos
逸興遄飛,pos
逸態橫生,pos
逸輩殊倫,pos
逸韻高致,pos
逼真逼肖,pos
遂心如意,pos
遂心應手,pos
遂心快意,pos
遂心滿意,pos
遇水疊橋,pos
遇水架橋,pos
遇物持平,pos
遍地開花,pos
遏惡揚善,pos
遐邇著聞,pos
遐邇聞名,pos
道不拾遺,pos
道合志同,pos
道同義合,pos
道頭會尾,pos
道頭知尾,pos
道存目擊,pos
道弟稱兄,pos
道德崇高,pos
道無拾遺,pos
道貌儼然,pos
道貌凜然,pos
道路相望,pos
道道地地,pos
道骨仙風,pos
道高望重,pos
道高魔重,pos
遣興陶情,pos
遣愁索笑,pos
遙相應和,pos
遙遙領先,pos
遨翔自得,pos
適可而止,pos
適如其分,pos
適心娛目,pos
適性忘慮,pos
適材適所,pos
適逢其時,pos
遵紀守法,pos
遵道秉義,pos
避讓賢路,pos
邂逅相遇,pos
邈處欿視,pos
邪不壓正,pos
郁郁沉沉,pos
郁郁蒼蒼,pos
郁郁蔥蔥,pos
鄭重其事,pos
鄭重其辭,pos
郢人斫堊,pos
郢人運斧,pos
郢匠揮斤,pos
都中紙貴,pos
都頭異姓,pos
酌水知源,pos
酒虎詩龍,pos
酒酣耳熱,pos
酒龍詩虎,pos
酣暢淋漓,pos
酣痛淋漓,pos
醉吐相茵,pos
醉玉頹山,pos
醉酒飽德,pos
醋意大發,pos
醍醐灌頂,pos
重義輕財,pos
重於泰山,pos
重整旗鼓,pos
重望高名,pos
重氣狥名,pos
重生父母,pos
重見天日,pos
野鶴孤雲,pos
野鶴閑雲,pos
量體裁衣,pos
量鑿正枘,pos
量力度德,pos
量力而為,pos
量力而行,pos
量己審分,pos
量才器使,pos
量才錄用,pos
量材錄用,pos
量枘制鑿,pos
量能授官,pos
量金買賦,pos
金丹換骨,pos
金光蓋地,pos
金剛怒目,pos
金剛眼睛,pos
金口御言,pos
金口木舌,pos
金城石室,pos
金壁輝煌,pos
金聲擲地,pos
金聲玉色,pos
金字招牌,pos
金帛珠玉,pos
金榜挂名,pos
金榜題名,pos
金漿玉液,pos
金漿玉醴,pos
金淘沙揀,pos
金璧輝煌,pos
金甌無缺,pos
金石不渝,pos
金石之交,pos
金石交情,pos
金章玉句,pos
金縷玉衣,pos
金翅擘海,pos
金貂貰酒,pos
金針見血,pos
金鑣玉轡,pos
金閨國士,pos
金鳷擘海,pos
金龜換酒,pos
鉥心劌目,pos
鉥心劌腎,pos
鉥肝劌腎,pos
鐘鼓之色,pos
鋼打鐵鑄,pos
鋼澆鐵鑄,pos
鋼筋鐵骨,pos
鋼鐵長城,pos
鈞天廣樂,pos
鉤深致遠,pos
鉤玄提要,pos
鑽堅研微,pos
鑽天入地,pos
鐵中錚錚,pos
鐵壁銅牆,pos
鐵打江山,pos
鐵杵成針,pos
鐵板歌喉,pos
鐵板釘釘,pos
鐵板銅弦,pos
鐵板銅琶,pos
鐵樹花開,pos
鐵案如山,pos
鐵畫銀鉤,pos
鐵硯磨穿,pos
鐵筆無私,pos
鐵綽銅琶,pos
鐵面御史,pos
鐵面無私,pos
鐵面鎗牙,pos
鐵骨錚錚,pos
銅圍鐵馬,pos
銅牆鐵壁,pos
銅頭鐵臂,pos
銅頭鐵額,pos
銅心鐵膽,pos
銅打鐵鑄,pos
銅澆鐵鑄,pos
銅筋鐵肋,pos
銅筋鐵骨,pos
銅脣鐵舌,pos
銅鑄鐵澆,pos
銖分毫析,pos
銖寸累積,pos
銖積絲累,pos
銖積寸累,pos
銖積錙累,pos
銖稱寸量,pos
銖累寸積,pos
銖量寸度,pos
銖銖較量,pos
銘心鏤骨,pos
銘感不忘,pos
銘膚鏤骨,pos
銘記鏤骨,pos
錚錚佼佼,pos
錚錚鐵漢,pos
錚錚鐵骨,pos
銀河倒瀉,pos
銀鉤蠆尾,pos
銀鉤鐵畫,pos
鑄劍為犁,pos
鑄新淘舊,pos
鑄甲銷戈,pos
锃光瓦亮,pos
鋤強扶弱,pos
鋒不可當,pos
鋒發韻流,pos
銳不可當,pos
錯彩鏤金,pos
錯落有致,pos
鑼鼓喧天,pos
錐處囊中,pos
錦上添花,pos
錦囊佳制,pos
錦囊佳句,pos
錦囊妙計,pos
錦囊玉軸,pos
錦囊還矢,pos
錦團花簇,pos
錦心繡口,pos
錦心繡腸,pos
錦心繡腹,pos
錦瑟華年,pos
錦篇繡帙,pos
錦繡前程,pos
錦繡心腸,pos
錦繡肝腸,pos
錦胸繡口,pos
錙銖不爽,pos
鍥而不舍,pos
鏤冰劚雪,pos
鏤冰雕瓊,pos
鏤心嘔血,pos
鏤心鉥肝,pos
鏤月裁雲,pos
鏤玉裁冰,pos
鏤肝鉥腎,pos
鏤金鋪翠,pos
鏤金錯採,pos
鏤骨銘心,pos
鏤骨銘肌,pos
鐫脾琢腎,pos
鏡圓璧合,pos
鏃礪括羽,pos
長樂未央,pos
長命富貴,pos
長夜之飲,pos
長戟高門,pos
長材茂學,pos
長枕大被,pos
長治久安,pos
長生不老,pos
長生久視,pos
長盛不衰,pos
長相斯守,pos
長風破浪,pos
門不停賓,pos
門不夜關,pos
門不夜扃,pos
門牆桃李,pos
門庭如市,pos
門當戶對,pos
門無雜客,pos
門無雜賓,pos
門閭之望,pos
閉月羞花,pos
閉邪存誠,pos
問一答十,pos
問十道百,pos
問安視寢,pos
問安視膳,pos
問寢視膳,pos
問心無愧,pos
問罪之師,pos
問羊知馬,pos
閑雲野鶴,pos
閑情別致,pos
閑情逸趣,pos
閎意眇指,pos
閨英闈秀,pos
聞一知二,pos
聞一知十,pos
聞名喪膽,pos
聞名遐邇,pos
聞聲相思,pos
聞所不聞,pos
聞所未聞,pos
聞過則喜,pos
聞風響應,pos
聞風而興,pos
聞風而動,pos
聞風而至,pos
聞雞起舞,pos
闡揚光大,pos
阪上走丸,pos
防微杜漸,pos
防患未然,pos
陽春有腳,pos
階級斗爭,pos
階級觀點,pos
陂湖稟量,pos
際會風雲,pos
際遇風雲,pos
陸離斑駁,pos
陸詟水栗,pos
陳言務去,pos
降尊臨卑,pos
降心下氣,pos
降心俯首,pos
降顏屈體,pos
降龍伏虎,pos
除患寧亂,pos
除舊布新,pos
除暴安良,pos
除殘去暴,pos
陵雲之志,pos
陵勁淬礪,pos
陶情適性,pos
陶然而醉,pos
陶猗之家,pos
隋珠和璧,pos
隋珠荊璧,pos
隨鄉入鄉,pos
隨圓就方,pos
隨寓而安,pos
隨寓隨安,pos
隨方就圓,pos
隨時制宜,pos
隨時施宜,pos
隨時隨地,pos
隨機應變,pos
隨物應機,pos
隨物賦形,pos
隨珠荊玉,pos
隨行就市,pos
隨車夏雨,pos
隨車甘雨,pos
隨車致雨,pos
隨高就低,pos
隨高逐低,pos
隱居求志,pos
隱惡揚善,pos
隱然敵國,pos
隱若敵國,pos
隱鱗戢羽,pos
隱鱗戢翼,pos
隙穴之窺,pos
隳膽抽腸,pos
難分難合,pos
