text,label,id
美國印第安納州卡默爾市宣布法輪大法月美國印第安納州卡默爾市（Carmel，Indiana）市長詹姆斯•布蘭納德（JamesBrainard）於近日簽發褒獎令，褒獎法輪大法，宣布二零一六年五月為“法輪大法月”，頌揚真、善、忍。褒獎譯文如下：鑒於，今年五月十三日，各地數以百萬計的人們慶祝世界法輪大法日，標志著世界上最受歡迎的性命雙修功法——法輪大法弘傳世界二十四周年；鑒於，自從法輪大法於一九九二年傳出，世界上上億人由於修煉了法輪大法而更健康，更快樂，更無私。在世界法輪大法日之際，我們希望大家都能了解這個偉大的功法對我們社會起到的正面作用；鑒於，法輪功，又稱法輪大法，源於古老中國文化，是以宇宙特性“真、善、忍”為原則的一個平和的自我提升的功法。法輪功共有包括打坐修煉在內的五套功法。法輪大法修煉者用“真、善、忍”的原則指導他們的日常生活；鑒於，法輪功，根植於中國古老文化，由法輪大法創始人李洪志先生於一九九二年公開傳出。通過口耳相傳，上億的中國人通過修煉法輪功增強了身心健康，提升了精神境界；鑒於，如今在世界上超過一百多個國家和地區的不同年齡、種族的人們修煉法輪大法。法輪大法修煉者免費教功；鑒於，美國的法輪大法修煉者付出了難以計數的時間積極融入社區，在各種社區活動中免費教功，弘揚中華文化。他們積極的發起和平活動制止在中國對法輪功的迫害，改善這個世界人口最多的國家的未來。鑒此，我，美國印第安納州卡默爾市（Carmel，Indiana）市長詹姆斯•布蘭納德（JamesBrainard），特此宣告二零一六年五月為“法輪大法月”，頌揚真、善、忍。市長詹姆斯•布蘭納德印第安納州卡默爾市,0,1391
@倉頡估計是川普要大選，又發現香港這把火開始燒到自己國家，從美國帶頭開始轉舵，黎智英也已經收手撤了，少康自然也轉向。轉向之後蔡英文逐漸就尷尬了，要是能撐到1月還好說，撐不到1月，到了冷靜下來的反思期，之前被暴徒打壓的反對聲浪開始回彈的時候，香港問題真的就變成炸彈……,0,1392
@從小就上進因為台灣海峽是國際海域美國法國加拿大都可以通過台灣真的很國際化,0,1393
民進黨也不要高興，不一定是民進黨或蔡英文贏，是因為國民黨作了令人民覺得可怕的事，就是，太親中，簡直是太赤化。當然也有討厭韓國魚的。反過來問，蔡英文前四年做過了什麼福國利民的重要大事？！不要在網路再弄些洋洋洒洒的條文，這些條文是蔡英文自己完成的嗎？有什麼重大功蹟，對於弱勢，以及大多數勞工？沒有印象ㄟ？！知道的是，美國賣F16VM1A1很親美，而已。以下是千真萬確的事，我對天發誓，否則遭五雷轟頂。上次總統我選小英，這次看到小英的格子，想老半天，印章實在印不下去，猶豫之餘，我蓋了說話向來感覺，胡說八道，亂七八糟，我最討厭的韓國魚。政黨票，親民黨，立委，我想都沒想，蓋了魯蛋。鄭文燦太強勢，想做什麼就左什麼，以為是好的就做，完全不聽民意，還有做了的卻擾民，向市府團隊反應，完全不理你。還會反咬你一大口，裡面的人還官腔官調的。你親自碰到過才知道。桃園立委，民進黨隻佔兩席，是否民進黨要反省一下，印象中還有竹苗，桃竹苗，及山地同胞，弱勢，勞工？！這次是否是人民沒得選，才蓋小英？！像小英幾天前也來我們這的紫雲宮，我也拿了路邊發的旗子在跟著搖旗吶喊，眼看著小英在防彈玻璃後面，然後很快的警過離開，然後我投了最嚴惡的韓國瑜，最信任的魯蛋，政黨親民黨，我也喜歡宋楚瑜，隻是他現在的人脈力量不強而已。宋楚瑜會傾聽民意，做事實在，很可惜！下次國民黨從現在開始做得不要太親中，不要有吳斯懷，邱意，還有一個女的，等，讓人民信任，不再對你國民黨因親中而恐懼恐中，然後再派一個務實的，試試看，下次可不是這樣子了喔！民進黨就不好打了。這次是敗在過度親中剛好香港爆發反送中，然後又派一個講話天花亂墜，胡說八道，隻會紙上談兵，沒有實際經驗的人，讓人民不信任，恐藍。,0,1394
美國武器有後門，不聽話就讓你墜機。😄,-1,1395
@RichardNdiaye哈哈，美國惶恐不安了，干掉美國，實現中華民族偉大復興指日可待，民族自信的恢復指日可待，讓白種人成為二等公民指日可待，共產黨好樣的,-1,1396
中國平穩發展、台灣或許還能換來和平！若中國發展不順，台灣就會躺槍！居然這個時候還刺激大陸！不打台灣從來不是台灣美國武力問題、中國不打台灣唯一擔心的就是美國制裁經濟、現在中美貿易戰都打成這樣了、害怕美國打擊經濟嗎？你不打台美國就不打擊你經濟了？中美貿易戰會是一個持久戰的、那麼對中國來說就是一個千載難逢收台好時機、而且也可以打亂美國部署！另一方面、和統無望、要是決定武統拖的越久對我們越不利！,-1,1397
跟美國關係那麼好怎麼民進黨沒跟美國建交啊？,-1,1398
@seesea對！不要敵意判罪式報導。如美國媒體攻擊抹黑報導別國的國情！制造民族間矛盾對立。必須包容以客觀報導！各族善意相待！才有和平！減小戰爭！,-1,1399
@楊文玄你太高抬共產黨了，共產黨自己都內憂外患一大堆爛事。中共鐵不鐵心那衹是牠們的一廂情願，中國國旗現在就有青天白日旗和五星紅旗兩個，這才是事實。另外不要把中共當中國，不要禁了中共下的套，牠們對內洗腦對外宣傳一直就拿自己當中國、甚至是祖國自居，其實中共的政權是依靠蘇聯勢力分裂中華民國從國民黨手裡搶來的，不是民選的，本身就沒有合理性和合法性，這讓中共也沒面子，以至於在各種場合宣揚自己的正統性。現在美國人都分的清中共和中國的區別了，台灣人為何還要落入共產黨和民進黨的圈套呢？,0,1400
美國為台灣和大陸斷交？台灣就是中美博弈中美國的一張牌而已……美國可能因為一張牌輸掉整個賭局嗎？,-1,1401
中美開戰，台灣必是戰場，台灣的朋友們要小心啊……,0,1402
老趙在刺激大陸修理民進黨了，大陸不要上當~咱們好好發展經濟，等到2030-2040GDP超越美國，就可以動手了，小不忍則亂大謀,-1,1403
國台辦第一時間關閉和菜菜子的對話，貿易協定自動取消，今天進行電子戰測試，政治鎖台緊密進行，說實話中國攻台，美國敢打他也死！大不了中國犧牲10年的經濟後退，就像89風波一樣，被封鎖一陣子也一樣沖出封鎖，攻台後要吸取香港的教訓，第一教育問題，第二要去殖民化2代人！這樣就沒有像香港的問題！,-1,1404
中共如今的野心，難道美國沒有責任嗎？養肥了一個白眼狼,-1,1405
日本學者是什屁？跟菜陰文一樣滿嘴謊話。既澳洲美國後日本出手了。讓我們台灣自己選舉可以嗎？我們又不是這些國家的殖民地,-1,1406
大中華國民台灣香港那樣是不會有效率的不要想當然啦全世界任何國家包括美國都沒有辦法兼得,0,1407
台灣年輕人想想：世界上那個小國不靠大國的？你們想靠美國/日本...那是送羊入虎口。有個現成的祖國來保守無外國敢入侵是天賦啊！,-1,1408
phoenixbinbin安好TV跟恐暴沒必要搞什麼武力平衡，華爾街和平游行被鎮壓的人們都沒有致命武器，美國警察還不是一樣帶槍鎮壓,-1,1409
"話雖不錯，但建造M4,跟建造M1A1相同嗎？做F4F野貓，P51野馬戰鬥機能跟F22相比嗎？他們後悔F22做少了，想重開生產線也思前想後了幾年，到如今還沒有定案呢。國防實力除了科技，還要有工業實力，想得出來造不出來或者沒錢造有個卵用。美國科技實力還不錯，但是工業體量來說是不如以前了。看看ZumwaltClass驅逐艦的下場就可見一二。最後還要看看美國現今欠下多少債，還有沒有能力發債去打仗的問題。你不會以為中國會買美國的國債去做武器來打自己吧？",-1,1410
最好全部滾出去外漂永遠不要回來了……！離開我中華大地，跟著腦殘的美爹爹日爸爸！,-1,1411
hangjiang您太年輕了，70年代的美國是不一樣的。不要以現代的眼光看老一輩講歷史。,0,1412
現在的港台把美國當做爸爸的人，很快就可以看不到自己的背影了。很快！,-1,1413
聽他的聲音，非常的沉穩👍，沒有低俗的失聲吶喊👏或者欺騙選票🙏所以呢，我曉得他的內心非常強大，欸，你看他~英語比我這海外多少年的英語都還好，可是呢，他對川普大爺，他不彎腰🌹💋他連對川普大爺都不會彎腰，他怎麼可能會對習近平會去彎腰呢😇🤑！！所以別一再的瞎扯皮👹，再繼續的抹黑👹，唉，找人家的材料啊🖤，現在呢這個陳水扁了就是實在是垂死掙扎，還期望著他那顆奧步再激起這個民粹的激情🤣🤔🤣🤔，以他這個監外執行的人😡這時代已經一去不復返，不復返了。😂😂😂😂,0,1414
如果美國不參戰，大陸武統台灣代價有限。大陸現在做的都是在問美國，美國到底打算付什麼代價阻擋大陸武統。,0,1415
一個獨裁地方需要美國🇺🇸來幫忙開四中。丟人不。。。你台灣這句話可以說。中國🇨🇳行不通。,-1,1416
@XiongCat當奴當慣了，自己的領導人還得需要美國審查批准，真皿煮。,-1,1417
台灣人不好當啊！支持蔡英文，那就是漢奸，背叛中華名族，舔美日的屁眼。不支持蔡英文，那就是台奸，背叛台灣，舔共產黨屁眼。,0,1418
通常，我不想回應那些不想了解真相的人。當有人想陳述事實時，那些人總是相信這個人總是站在中國的一邊。我來告訴你。不是每個人都像他們一樣生活在政治上。我隻是一個小公民，我希望人們在經濟上做得很好。世界上有許多國家都有民主選舉制度。在拉丁美洲，幾乎所有國家都通過投票選出總統。你認為他們有好的經濟嗎？你認為他們有安全的社會嗎？你知道我們每年在美國的選舉過程中花了多少錢嗎？如果我們將這些錢用於社會建設，你認為我們的生活會更好嗎？美國有許多好處，但也有很多社會問題，就像許多國家一樣。沒有一個國家是完美的如果你有足夠的智慧，你就會意識到中國政府為中國做了多少事。您是否認為很容易養活這麼多人並在10年內成為世界上最大的經濟體。如果你不相信我，試著至少有5個孩子，告訴我撫養他們是多麼容易。放下你的政治眼光，觀察事實。有人總是說，如果你認為中國這麼好，你為什麼不搬到中國。讓我問他們，他們的父母不是億萬富翁，他們為什麼不找一個億萬富翁的父母。我相信有一個比他們居住的城市更好的城市，他們為什麼不搬到那個城市？如果他們愛他們的父母，為什麼他們不能和父母一起度過父母的餘生？大多數人都在努力改善生活，你認為投票可以改變這種狀況嗎？中國有機會使其制度比民主選舉更有效率，以確保強大和富裕的社會安全。讓中國公民擁有更好的經濟和財務未來。關於美國，政治制度已經確定。無論好壞，我都是其中的一員。作為一個小公民，我唯一的選擇是盡我所能照顧我的家人。盡我所能幫助社會成為一個更美好的世界。當我第一次開始評論時，我的目的是幫助台灣人更多地了解真相，因為我有很多來自台灣的朋友。台灣的許多人都生活在政治世界裡。在他們心中，他們相信他們在為台灣做得最好。不幸的是，它們被用於政治目的。作為一個社會，最重要的是經濟繁榮和穩定的社會。目前台灣的政治環境最終將導致與中國的戰爭。台灣將被毀滅。相信我，如果台灣人仍將中國視為敵人，就會發生這種情況。多保重,0,1419
美國爸爸的病都是香的，沒必要隔離,-1,1420
湘龍提到的台灣接受華為的確是修補台灣和大陸的關系的好的策略，但是，我要說的但是，台灣的政客做什麼要問美國爸爸答應否，美國肯定不會允許台灣放華為。,-1,1421
"裁判普廷近來試圖主導冷戰進程,之前美中臨時協議緩和氣氛,中國坑害俄國天然氣項目,美國制裁俄國天然氣項目,兩位選手轉手毆打裁判,這怎麼行?:)中國之前試圖購買俄國小型反應堆,用於航母潛艦飛彈,俄國斷然拒絕.但近日變相出售用於核破冰船的技術給中國.俄國專家圈對於習皇「中國夢」近乎達成共識,習是要繼承前蘇聯炫武夢,這是毛曾經受挫的事情,為此習可以不顧一切.習與毛一樣,為了自身虛榮顯擺,可以犧牲所有中國人的利益乃至生命.炫武遠比發財重要,這從根本上否定了鄧以來的中共路線.因此在俄國能夠保留一些優勢的情形之下,會出售盡可能多的軍武技術以便賺錢,同時施壓美國作出更多相應軍武動作~~",0,1422
開得好！對於暴徒就應該這樣，一群美國夠。買主殊榮。分裂國家！開的好，開的好，開的好！重要事情說三遍。,-1,1423
